time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,0.0201932625824762,-6.643148990186799e-09,37.75980398082914,6.283185306876586,6.282079573199027,0.0,0.019735236038224344,-6.269023709760005e-09,17.028758707602027,-8.77495474887633e-12,2.466755859704647e-05,0.0,899.998929936782,900.0007976554516,-3.486750472096904e-05,-0.0008941119892531993
3.0600000000000023,0.021397564615440182,-7.024825845880042e-09,38.7821343439218,6.283185306876058,6.282082313450143,0.0,0.02040764247115535,-6.453494987295928e-09,17.048620840647143,-8.774954748875302e-12,8.611222522698973e-05,0.0,899.9984095482986,900.0008963193853,0.0003891819409334394,0.0014227214840112157
3.1200000000000023,0.022642084743595442,-7.417562880079041e-09,39.80559802962377,6.283185306875531,6.282087881556411,0.0,0.02107558077190379,-6.637704701155382e-09,17.06656471613726,-8.774954748874275e-12,0.00010601830862460675,0.0,900.0003945460417,900.0011983494346,0.00038746758302453095,0.002032020701598572
3.1800000000000024,0.02392651804102099,-7.821346017189371e-09,40.8300854655757,6.283185306875003,6.2820941205279475,0.0,0.0217380291678223,-6.821706031328553e-09,17.082771790429806,-8.774954748873247e-12,9.989555533267171e-05,0.0,900.001315759973,900.0010654215124,0.0018317544114187742,0.001865795776820157
3.2400000000000024,0.025250533850417704,-8.236164221073647e-09,41.85549744138017,6.283185306874476,6.282099999993525,0.0,0.022395058707672173,-7.0055471811404735e-09,17.097406247467703,-8.77495474887222e-12,9.416776452565544e-05,0.0,900.0008825162696,900.0006483091464,0.0008998932107552218,0.0005606802520795725
3.3000000000000025,0.026613818537534112,-8.662009234749007e-09,42.881744294705925,6.283185306873989,6.28210633546691,0.0,0.02304701171418373,-7.189270723260426e-09,17.110622307131546,-6.726161914061947e-12,0.00012796648892611018,0.0,900.0005989450868,900.0019649513839,0.00014516509102986653,-0.0003863078115476297
3.3600000000000025,0.02801605686995649,-9.098873060043272e-09,43.90874500162332,6.283185306875165,6.282114598536548,0.0,0.023693360724687407,-7.3727672450901656e-09,17.122553989023064,7.228037742721851e-11,0.0001568759695493864,0.0,900.0003758189525,900.0015431148787,0.0007680894283783398,-0.0023989212217826587
3.4200000000000026,0.02945688282108755,-9.54669969907558e-09,44.936426304541655,6.283185306879956,6.282125328313626,0.0,0.024333099219183443,-7.554332670038082e-09,17.13332627747721,9.495423546349517e-11,0.00022103020365765329,0.0,899.9996780575193,900.002271431476,0.0016827070868240903,-0.0012851303448346667
3.4800000000000026,0.030935853963795796,-1.000532035403168e-08,45.96472206677078,6.2831853068856525,6.282138850096429,0.0,0.024964593961217182,-7.732473641363249e-09,17.143051731226706,9.495423546337459e-11,0.0002339607145851811,0.0,900.0009043812278,900.0014226628016,0.0011711213890718225,0.0009353495657586234
3.5400000000000027,0.032452439515981216,-1.0474518728063621e-08,46.99357256408887,6.2831853068913865,6.2821522087736525,0.0,0.025586903830613884,-7.906927456881842e-09,17.151831702404884,9.676169295427988e-11,0.00019951362489319392,0.0,900.0020818939208,900.0006819698895,0.0015099383742821655,-0.0003628428026568877
3.6000000000000028,0.03400610344045657,-1.0954073735910568e-08,48.02292387057428,6.283185306897195,6.282164005626935,0.0,0.026200716985561485,-8.077691704424026e-09,17.159758250706055,9.676169295415468e-11,0.00019078253713129028,0.0,900.0019417219572,900.0015836148851,0.002388467920617333,0.0009408932611238297
3.660000000000003,0.035596362641199045,-1.1443763949401101e-08,49.05272725006941,6.2831853069030945,6.282174562882554,0.0,0.026806837900413005,-8.244768284416246e-09,17.16691247083718,1.013784549437304e-10,0.0001454350849260959,0.0,900.0025468872741,900.0007067066397,0.004155922144850884,-0.0005799001347644754
3.720000000000003,0.03722278629069309,-1.1943366503937134e-08,50.08293861425213,6.283185306909331,6.282184013536249,0.0,0.027406380376408305,-8.408080449936004e-09,17.173368300324142,1.0917860638408666e-10,0.00018113601365468888,0.0,900.0004567530383,900.0018985699429,0.003610684149103425,-0.0007537650284480211
3.780000000000003,0.03888498739999748,-1.2452649837864753e-08,51.11351819935128,6.283185306915881,6.282194951097939,0.0,0.02799927154545307,-8.567430183047618e-09,17.179196007094934,1.0917860638392726e-10,0.00018460149585292827,0.0,900.0014458288193,900.0015818818358,0.0031580421905487207,0.0003704285955823225
3.840000000000003,0.04058254853832117,-1.2971372798537782e-08,52.144430134347736,6.28318530692243,6.282205933032111,0.0,0.02858504707115405,-8.722738057699423e-09,17.184455239095062,1.0917860638376786e-10,0.00017988384111160347,0.0,900.0015084910976,900.0013131994968,0.001087394403814227,0.00046309964926478513
3.900000000000003,0.042315045144411256,-1.349929354698862e-08,53.175642052179214,6.28318530692898,6.2822171960988715,0.0,0.029163796100227186,-8.874026104050615e-09,17.189203182615074,1.0917860638360846e-10,0.0002031628314243566,0.0,900.00145113935,900.0023892976814,0.0017336082777361299,0.0005762023978395467
3.960000000000003,0.04408204719274344,-1.4036171278369047e-08,54.20712469022046,6.283185306935788,6.282229774248023,0.0,0.029735117523607923,-9.021295365063299e-09,17.193486294403115,1.2207494082460142e-10,0.0002224295823397877,0.0,900.0009968377502,900.0017720346019,0.002539107227858455,-0.0009692093840650731
4.020000000000002,0.04588308760026117,-1.4581758381979957e-08,55.238851602591815,6.283185306943427,6.2822440899615195,0.0,0.03029828769153662,-9.164270517824067e-09,17.197351992938763,1.3777093401557337e-10,0.0002699900683726333,0.0,900.0005823428859,900.0025024600166,0.0021667512366138494,-0.0010692490366192703
4.080000000000001,0.047717642986547605,-1.5135782246125236e-08,56.270798925382636,6.283185306952259,6.28226075999444,0.0,0.030852062275443706,-9.302429457217836e-09,17.20083905596704,1.6609856678244675e-10,0.0002932981124242591,0.0,900.0006355671394,900.0015728103937,0.001574074431259944,-0.0014364470066940858
4.14,0.04958511388435654,-1.569793122263389e-08,57.30294523011699,6.283185306962224,6.282278535876731,0.0,0.031395367869106024,-9.434985389326455e-09,17.203989830930844,1.6609856678207778e-10,0.0003021662480517884,0.0,900.0022301783293,900.0025823339092,0.0022952736316939996,0.000105817214818667
4.199999999999998,0.05148485642691636,-1.6267854589974998e-08,58.33527114847576,6.283185306972197,6.282296481149224,0.0,0.03192775868134851,-9.561577293551542e-09,17.206830881720304,1.6644102615820169e-10,0.0002928941290564734,0.0,900.0019201956223,900.00153780411,-9.053531797057965e-07,-0.00015794145437495897
4.259999999999997,0.05341621713516635,-1.684519473398266e-08,59.3677591063462,6.283185306982162,6.282314043193434,0.0,0.03244935296472325,-9.6822125089438e-09,17.209395350626806,1.6535027795990668e-10,0.0002923137383166762,0.0,900.0020067545114,900.0019764306033,-0.0002818686132883818,0.0014261360764524851
4.319999999999996,0.055378554649424414,-1.742959511214547e-08,60.40039324986635,6.283185306991818,6.2823310457124695,0.0,0.032960349124363415,-9.79693626413884e-09,17.211707570919433,1.520002721692502e-10,0.00026518845145912033,0.0,900.0019657857249,900.0008609014468,-0.000986109616054799,0.0024761686672598164
4.379999999999995,0.0573712484038683,-1.8020710261904718e-08,61.43315923254111,6.283185306998853,6.282347075043177,0.0,0.03346134575519097,-9.906189209663839e-09,17.21379343040861,4.7694344226395145e-11,0.0002710759387646543,0.0,900.0011283441445,900.0013604907931,-0.0027563791894432365,0.002429853928063576
4.439999999999993,0.0593937095426879,-1.8618275221321242e-08,62.46604416539751,6.283185306999833,6.282364597101699,0.0,0.03395251646043983,-1.001246955152557e-08,17.21567567403258,-4.630918259753219e-11,0.0003323923004013619,0.0,900.000047723132,900.0025235708551,-0.002616715703408716,0.001942335389761811
4.499999999999992,0.06144531354471887,-1.9222217911721963e-08,63.499036428702844,6.283185306993982,6.282384478623527,0.0,0.03443251454446203,-1.0119326265847973e-08,17.217373912356145,-1.9991957690810972e-10,0.00032928707906587347,0.0,900.001308557031,900.0011751105774,-0.003344989576664201,0.0016991646163032814
4.559999999999991,0.06352536061260593,-1.9832703936453035e-08,64.53212559441404,6.2831853069804,6.282404176539078,0.0,0.034900637659048814,-1.0231321631598173e-08,17.218908248098476,-2.7921366980759807e-10,0.0003263175686898561,0.0,900.0019434121449,900.0018155313182,-0.0024032828341981624,0.0025208060539501035
